JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460916.319207,7.611,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.602|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.323|KREFMAG=10.966|VMAGINS=-15.678|VMAG=7.611,0,1.119,Z,-14.602,-12.352,,SX PHE,AAVSO,STD,,,,
2460916.319769,7.618,0.000,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.595|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.315|KREFMAG=10.966|VMAGINS=-15.663|VMAG=7.618,0,1.120,Z,-14.595,-12.414,,SX PHE,AAVSO,STD,,,,
2460916.320363,7.627,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.602|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.322|KREFMAG=10.966|VMAGINS=-15.661|VMAG=7.627,0,1.122,Z,-14.602,-12.384,,SX PHE,AAVSO,STD,,,,
2460916.320967,7.614,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.619|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.340|KREFMAG=10.966|VMAGINS=-15.692|VMAG=7.614,0,1.124,Z,-14.619,-12.405,,SX PHE,AAVSO,STD,,,,
2460916.321539,7.648,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.597|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.317|KREFMAG=10.966|VMAGINS=-15.634|VMAG=7.648,0,1.125,Z,-14.597,-12.363,,SX PHE,AAVSO,STD,,,,
2460916.322134,7.646,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.580|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.300|KREFMAG=10.966|VMAGINS=-15.620|VMAG=7.646,0,1.127,Z,-14.580,-12.415,,SX PHE,AAVSO,STD,,,,
2460916.322704,7.641,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.608|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.328|KREFMAG=10.966|VMAGINS=-15.653|VMAG=7.641,0,1.128,Z,-14.608,-12.355,,SX PHE,AAVSO,STD,,,,
2460916.323385,7.671,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.600|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.320|KREFMAG=10.966|VMAGINS=-15.615|VMAG=7.671,0,1.130,Z,-14.600,-12.389,,SX PHE,AAVSO,STD,,,,
2460916.324066,7.652,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.597|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.317|KREFMAG=10.966|VMAGINS=-15.631|VMAG=7.652,0,1.132,Z,-14.597,-12.379,,SX PHE,AAVSO,STD,,,,
2460916.324637,7.668,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.612|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.332|KREFMAG=10.966|VMAGINS=-15.630|VMAG=7.668,0,1.134,Z,-14.612,-12.380,,SX PHE,AAVSO,STD,,,,
2460916.325317,7.643,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.589|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.309|KREFMAG=10.966|VMAGINS=-15.632|VMAG=7.643,0,1.136,Z,-14.589,-12.337,,SX PHE,AAVSO,STD,,,,
2460916.325943,7.652,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.594|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.314|KREFMAG=10.966|VMAGINS=-15.629|VMAG=7.652,0,1.137,Z,-14.594,-12.329,,SX PHE,AAVSO,STD,,,,
2460916.326533,7.657,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.589|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.309|KREFMAG=10.966|VMAGINS=-15.618|VMAG=7.657,0,1.139,Z,-14.589,-12.340,,SX PHE,AAVSO,STD,,,,
2460916.327126,7.612,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.592|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.312|KREFMAG=10.966|VMAGINS=-15.666|VMAG=7.612,0,1.141,Z,-14.592,-12.337,,SX PHE,AAVSO,STD,,,,
2460916.327689,7.631,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.582|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.302|KREFMAG=10.966|VMAGINS=-15.637|VMAG=7.631,0,1.142,Z,-14.582,-12.356,,SX PHE,AAVSO,STD,,,,
2460916.328286,7.671,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.595|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.315|KREFMAG=10.966|VMAGINS=-15.609|VMAG=7.671,0,1.144,Z,-14.595,-12.393,,SX PHE,AAVSO,STD,,,,
2460916.328859,7.694,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.599|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.320|KREFMAG=10.966|VMAGINS=-15.592|VMAG=7.694,0,1.146,Z,-14.599,-12.310,,SX PHE,AAVSO,STD,,,,
2460916.329463,7.664,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.578|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.298|KREFMAG=10.966|VMAGINS=-15.601|VMAG=7.664,0,1.148,Z,-14.578,-12.342,,SX PHE,AAVSO,STD,,,,
2460916.330067,7.640,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.566|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.286|KREFMAG=10.966|VMAGINS=-15.612|VMAG=7.640,0,1.150,Z,-14.566,-12.334,,SX PHE,AAVSO,STD,,,,
2460916.330638,7.669,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.591|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.312|KREFMAG=10.966|VMAGINS=-15.608|VMAG=7.669,0,1.151,Z,-14.591,-12.305,,SX PHE,AAVSO,STD,,,,
2460916.331234,7.656,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.603|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.323|KREFMAG=10.966|VMAGINS=-15.633|VMAG=7.656,0,1.153,Z,-14.603,-12.357,,SX PHE,AAVSO,STD,,,,
2460916.331806,7.604,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.607|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.327|KREFMAG=10.966|VMAGINS=-15.689|VMAG=7.604,0,1.155,Z,-14.607,-12.289,,SX PHE,AAVSO,STD,,,,
2460916.332419,7.638,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.605|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.325|KREFMAG=10.966|VMAGINS=-15.653|VMAG=7.638,0,1.157,Z,-14.605,-12.362,,SX PHE,AAVSO,STD,,,,
2460916.333154,7.675,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.615|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.335|KREFMAG=10.966|VMAGINS=-15.626|VMAG=7.675,0,1.159,Z,-14.615,-12.358,,SX PHE,AAVSO,STD,,,,
2460916.333714,7.618,0.000,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.610|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.330|KREFMAG=10.966|VMAGINS=-15.678|VMAG=7.618,0,1.161,Z,-14.610,-12.390,,SX PHE,AAVSO,STD,,,,
2460916.334305,7.627,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.600|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.320|KREFMAG=10.966|VMAGINS=-15.658|VMAG=7.627,0,1.163,Z,-14.600,-12.319,,SX PHE,AAVSO,STD,,,,
2460916.334866,7.653,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.602|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.322|KREFMAG=10.966|VMAGINS=-15.635|VMAG=7.653,0,1.165,Z,-14.602,-12.428,,SX PHE,AAVSO,STD,,,,
2460916.335469,7.629,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.589|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.309|KREFMAG=10.966|VMAGINS=-15.646|VMAG=7.629,0,1.167,Z,-14.589,-12.314,,SX PHE,AAVSO,STD,,,,
2460916.336074,7.639,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.590|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.310|KREFMAG=10.966|VMAGINS=-15.637|VMAG=7.639,0,1.169,Z,-14.590,-12.331,,SX PHE,AAVSO,STD,,,,
2460916.336634,7.665,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.592|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.312|KREFMAG=10.966|VMAGINS=-15.613|VMAG=7.665,0,1.170,Z,-14.592,-12.288,,SX PHE,AAVSO,STD,,,,
2460916.337248,7.675,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.600|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.320|KREFMAG=10.966|VMAGINS=-15.611|VMAG=7.675,0,1.173,Z,-14.600,-12.282,,SX PHE,AAVSO,STD,,,,
2460916.337811,7.676,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.596|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.316|KREFMAG=10.966|VMAGINS=-15.606|VMAG=7.676,0,1.174,Z,-14.596,-12.379,,SX PHE,AAVSO,STD,,,,
2460916.338415,7.632,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.576|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.296|KREFMAG=10.966|VMAGINS=-15.630|VMAG=7.632,0,1.176,Z,-14.576,-12.384,,SX PHE,AAVSO,STD,,,,
2460916.339030,7.637,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.594|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.314|KREFMAG=10.966|VMAGINS=-15.642|VMAG=7.637,0,1.179,Z,-14.594,-12.329,,SX PHE,AAVSO,STD,,,,
2460916.339601,7.640,0.001,,TG,PEX,,000-BPZ-046,234804-412235,X40662BCU,|CNAME=000-BPZ-046|CDEC=-41.86578|CRA=356.72092|CMAGINS=-14.603|CREFMAG=8.686|KNAME=234804-412235|KDEC=-41.37655|KRA=357.01965|KMAGINS=-12.324|KREFMAG=10.966|VMAGINS=-15.650|VMAG=7.640,0,1.181,Z,-14.603,-12.342,,SX PHE,AAVSO,STD,,,,
