JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456987.66348,10.509,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.088,Z,-7.860,-6.728,,DY PEG,AAVSO,STD,2,,,
2456987.66497,10.504,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.091,Z,-7.841,-6.702,,DY PEG,AAVSO,STD,2,,,
2456987.66647,10.517,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.094,Z,-7.862,-6.708,,DY PEG,AAVSO,STD,2,,,
2456987.66796,10.513,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.097,Z,-7.845,-6.703,,DY PEG,AAVSO,STD,2,,,
2456987.66947,10.503,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.100,Z,-7.846,-6.702,,DY PEG,AAVSO,STD,2,,,
2456987.67096,10.502,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.103,Z,-7.848,-6.708,,DY PEG,AAVSO,STD,2,,,
2456987.67247,10.484,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.107,Z,-7.844,-6.699,,DY PEG,AAVSO,STD,2,,,
2456987.67396,10.477,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.110,Z,-7.852,-6.706,,DY PEG,AAVSO,STD,2,,,
2456987.67545,10.448,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.114,Z,-7.826,-6.682,,DY PEG,AAVSO,STD,2,,,
2456987.67692,10.426,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.117,Z,-7.847,-6.698,,DY PEG,AAVSO,STD,2,,,
2456987.67841,10.399,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.121,Z,-7.832,-6.695,,DY PEG,AAVSO,STD,2,,,
2456987.67990,10.360,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.125,Z,-7.822,-6.692,,DY PEG,AAVSO,STD,2,,,
2456987.68138,10.319,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.129,Z,-7.856,-6.711,,DY PEG,AAVSO,STD,2,,,
2456987.68285,10.252,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.133,Z,-7.860,-6.717,,DY PEG,AAVSO,STD,2,,,
2456987.68434,10.185,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.137,Z,-7.857,-6.706,,DY PEG,AAVSO,STD,2,,,
2456987.68584,10.119,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.142,Z,-7.843,-6.690,,DY PEG,AAVSO,STD,2,,,
2456987.68731,10.063,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.146,Z,-7.865,-6.707,,DY PEG,AAVSO,STD,2,,,
2456987.68880,10.030,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.151,Z,-7.846,-6.691,,DY PEG,AAVSO,STD,2,,,
2456987.69027,10.002,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.155,Z,-7.841,-6.692,,DY PEG,AAVSO,STD,2,,,
2456987.69176,9.997,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.160,Z,-7.842,-6.689,,DY PEG,AAVSO,STD,2,,,
2456987.69326,9.996,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.165,Z,-7.842,-6.680,,DY PEG,AAVSO,STD,2,,,
2456987.69473,10.012,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.170,Z,-7.851,-6.693,,DY PEG,AAVSO,STD,2,,,
2456987.69622,10.025,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.175,Z,-7.848,-6.691,,DY PEG,AAVSO,STD,2,,,
2456987.69771,10.061,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.180,Z,-7.861,-6.707,,DY PEG,AAVSO,STD,2,,,
2456987.69920,10.097,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.186,Z,-7.843,-6.697,,DY PEG,AAVSO,STD,2,,,
2456987.70069,10.124,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.191,Z,-7.858,-6.694,,DY PEG,AAVSO,STD,2,,,
2456987.70219,10.159,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.197,Z,-7.841,-6.678,,DY PEG,AAVSO,STD,2,,,
2456987.70367,10.186,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.203,Z,-7.837,-6.674,,DY PEG,AAVSO,STD,2,,,
2456987.70516,10.217,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.209,Z,-7.841,-6.679,,DY PEG,AAVSO,STD,2,,,
2456987.70666,10.250,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.215,Z,-7.853,-6.698,,DY PEG,AAVSO,STD,2,,,
2456987.70815,10.269,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.221,Z,-7.819,-6.666,,DY PEG,AAVSO,STD,2,,,
2456987.70964,10.300,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.227,Z,-7.847,-6.686,,DY PEG,AAVSO,STD,2,,,
2456987.71113,10.324,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.234,Z,-7.834,-6.686,,DY PEG,AAVSO,STD,2,,,
2456987.71263,10.344,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.241,Z,-7.833,-6.682,,DY PEG,AAVSO,STD,2,,,
2456987.71412,10.368,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.248,Z,-7.834,-6.670,,DY PEG,AAVSO,STD,2,,,
2456987.71561,10.382,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.255,Z,-7.840,-6.691,,DY PEG,AAVSO,STD,2,,,
2456987.71711,10.411,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.262,Z,-7.851,-6.694,,DY PEG,AAVSO,STD,2,,,
2456987.71859,10.418,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.269,Z,-7.841,-6.686,,DY PEG,AAVSO,STD,2,,,
2456987.72006,10.426,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.277,Z,-7.842,-6.688,,DY PEG,AAVSO,STD,2,,,
2456987.72154,10.438,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.284,Z,-7.849,-6.685,,DY PEG,AAVSO,STD,2,,,
2456987.72303,10.461,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.292,Z,-7.835,-6.668,,DY PEG,AAVSO,STD,2,,,
2456987.72453,10.469,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.300,Z,-7.846,-6.689,,DY PEG,AAVSO,STD,2,,,
2456987.72601,10.477,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.309,Z,-7.831,-6.666,,DY PEG,AAVSO,STD,2,,,
2456987.72750,10.489,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.317,Z,-7.837,-6.682,,DY PEG,AAVSO,STD,2,,,
2456987.72899,10.495,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.326,Z,-7.824,-6.674,,DY PEG,AAVSO,STD,2,,,
2456987.73049,10.511,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.335,Z,-7.844,-6.686,,DY PEG,AAVSO,STD,2,,,
2456987.73198,10.510,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.344,Z,-7.830,-6.659,,DY PEG,AAVSO,STD,2,,,
2456987.73347,10.521,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.353,Z,-7.829,-6.663,,DY PEG,AAVSO,STD,2,,,
2456987.73495,10.538,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.363,Z,-7.835,-6.667,,DY PEG,AAVSO,STD,2,,,
2456987.73645,10.527,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.373,Z,-7.846,-6.680,,DY PEG,AAVSO,STD,2,,,
2456987.73792,10.540,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.383,Z,-7.835,-6.679,,DY PEG,AAVSO,STD,2,,,
2456987.73941,10.540,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.393,Z,-7.822,-6.660,,DY PEG,AAVSO,STD,2,,,
2456987.74090,10.545,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.403,Z,-7.828,-6.648,,DY PEG,AAVSO,STD,2,,,
2456987.74240,10.534,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.414,Z,-7.819,-6.652,,DY PEG,AAVSO,STD,2,,,
2456987.74390,10.530,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.425,Z,-7.831,-6.667,,DY PEG,AAVSO,STD,2,,,
2456987.74539,10.513,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.437,Z,-7.830,-6.674,,DY PEG,AAVSO,STD,2,,,
2456987.74689,10.503,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.448,Z,-7.808,-6.643,,DY PEG,AAVSO,STD,2,,,
2456987.74836,10.496,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.460,Z,-7.827,-6.657,,DY PEG,AAVSO,STD,2,,,
2456987.74985,10.455,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.472,Z,-7.810,-6.649,,DY PEG,AAVSO,STD,2,,,
2456987.75134,10.428,0.002,,V,DMIA,,108,120,13719BIMA,,0,1.485,Z,-7.800,-6.635,,DY PEG,AAVSO,STD,2,,,
2457002.294103,10.344,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.59,Z,18.992,18.616,2457002.29474,DY PEG,VVS,STD,,,,
2457002.294323,10.336,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.59,Z,19.002,18.618,2457002.29496,DY PEG,VVS,STD,,,,
2457002.294533,10.341,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.59,Z,19.015,18.620,2457002.29517,DY PEG,VVS,STD,,,,
2457002.294733,10.358,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.59,Z,19.003,18.634,2457002.29537,DY PEG,VVS,STD,,,,
2457002.294953,10.345,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.59,Z,19.012,18.618,2457002.29559,DY PEG,VVS,STD,,,,
2457002.295163,10.353,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.59,Z,19.018,18.627,2457002.29580,DY PEG,VVS,STD,,,,
2457002.295373,10.361,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.59,Z,19.012,18.629,2457002.29601,DY PEG,VVS,STD,,,,
2457002.295583,10.367,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.59,Z,19.000,18.617,2457002.29622,DY PEG,VVS,STD,,,,
2457002.295803,10.368,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.007,18.621,2457002.29644,DY PEG,VVS,STD,,,,
2457002.296013,10.359,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.020,18.624,2457002.29665,DY PEG,VVS,STD,,,,
2457002.296223,10.370,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.007,18.614,2457002.29686,DY PEG,VVS,STD,,,,
2457002.296443,10.374,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.074,18.682,2457002.29708,DY PEG,VVS,STD,,,,
2457002.296643,10.371,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.025,18.627,2457002.29728,DY PEG,VVS,STD,,,,
2457002.296853,10.387,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.011,18.624,2457002.29749,DY PEG,VVS,STD,,,,
2457002.297063,10.386,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.016,18.616,2457002.29770,DY PEG,VVS,STD,,,,
2457002.297283,10.394,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.019,18.636,2457002.29792,DY PEG,VVS,STD,,,,
2457002.297493,10.388,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.013,18.617,2457002.29813,DY PEG,VVS,STD,,,,
2457002.297703,10.404,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.006,18.621,2457002.29834,DY PEG,VVS,STD,,,,
2457002.297923,10.405,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,18.999,18.614,2457002.29856,DY PEG,VVS,STD,,,,
2457002.298133,10.407,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.004,18.618,2457002.29877,DY PEG,VVS,STD,,,,
2457002.298333,10.407,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.009,18.622,2457002.29897,DY PEG,VVS,STD,,,,
2457002.298543,10.417,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,18.999,18.612,2457002.29918,DY PEG,VVS,STD,,,,
2457002.298763,10.421,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,18.995,18.623,2457002.29940,DY PEG,VVS,STD,,,,
2457002.298973,10.425,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,18.995,18.610,2457002.29961,DY PEG,VVS,STD,,,,
2457002.299183,10.409,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.014,18.606,2457002.29982,DY PEG,VVS,STD,,,,
2457002.299403,10.429,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.013,18.613,2457002.30004,DY PEG,VVS,STD,,,,
2457002.299613,10.420,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.030,18.624,2457002.30025,DY PEG,VVS,STD,,,,
2457002.299823,10.454,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,18.991,18.618,2457002.30046,DY PEG,VVS,STD,,,,
2457002.300023,10.445,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,18.998,18.627,2457002.30066,DY PEG,VVS,STD,,,,
2457002.300243,10.441,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,18.996,18.617,2457002.30088,DY PEG,VVS,STD,,,,
2457002.300453,10.438,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.009,18.627,2457002.30109,DY PEG,VVS,STD,,,,
2457002.300663,10.433,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.032,18.638,2457002.30130,DY PEG,VVS,STD,,,,
2457002.300883,10.430,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.028,18.617,2457002.30152,DY PEG,VVS,STD,,,,
2457002.301093,10.436,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.009,18.608,2457002.30173,DY PEG,VVS,STD,,,,
2457002.301303,10.437,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.023,18.621,2457002.30194,DY PEG,VVS,STD,,,,
2457002.301503,10.456,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.60,Z,19.008,18.621,2457002.30214,DY PEG,VVS,STD,,,,
2457002.301723,10.463,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,18.994,18.611,2457002.30236,DY PEG,VVS,STD,,,,
2457002.301933,10.459,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.003,18.618,2457002.30257,DY PEG,VVS,STD,,,,
2457002.302143,10.460,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.005,18.623,2457002.30278,DY PEG,VVS,STD,,,,
2457002.302353,10.452,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.014,18.612,2457002.30299,DY PEG,VVS,STD,,,,
2457002.302573,10.458,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.000,18.608,2457002.30321,DY PEG,VVS,STD,,,,
2457002.302783,10.456,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.014,18.616,2457002.30342,DY PEG,VVS,STD,,,,
2457002.302993,10.471,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.011,18.617,2457002.30363,DY PEG,VVS,STD,,,,
2457002.303213,10.462,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.017,18.617,2457002.30385,DY PEG,VVS,STD,,,,
2457002.303413,10.477,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.013,18.629,2457002.30405,DY PEG,VVS,STD,,,,
2457002.303624,10.474,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,18.998,18.615,2457002.30426,DY PEG,VVS,STD,,,,
2457002.303834,10.475,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.007,18.621,2457002.30447,DY PEG,VVS,STD,,,,
2457002.304054,10.475,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.010,18.618,2457002.30469,DY PEG,VVS,STD,,,,
2457002.304264,10.472,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.008,18.615,2457002.30490,DY PEG,VVS,STD,,,,
2457002.304474,10.479,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.016,18.621,2457002.30511,DY PEG,VVS,STD,,,,
2457002.304694,10.481,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.019,18.629,2457002.30533,DY PEG,VVS,STD,,,,
2457002.304904,10.482,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.019,18.624,2457002.30554,DY PEG,VVS,STD,,,,
2457002.305104,10.500,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.009,18.629,2457002.30574,DY PEG,VVS,STD,,,,
2457002.305314,10.480,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.020,18.618,2457002.30595,DY PEG,VVS,STD,,,,
2457002.305534,10.505,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.012,18.617,2457002.30617,DY PEG,VVS,STD,,,,
2457002.305744,10.494,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.012,18.628,2457002.30638,DY PEG,VVS,STD,,,,
2457002.305954,10.499,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.005,18.615,2457002.30659,DY PEG,VVS,STD,,,,
2457002.306164,10.489,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.019,18.612,2457002.30680,DY PEG,VVS,STD,,,,
2457002.306384,10.497,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.61,Z,19.012,18.621,2457002.30702,DY PEG,VVS,STD,,,,
2457002.306594,10.504,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.013,18.625,2457002.30723,DY PEG,VVS,STD,,,,
2457002.306794,10.520,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.015,18.637,2457002.30743,DY PEG,VVS,STD,,,,
2457002.307014,10.502,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.010,18.629,2457002.30765,DY PEG,VVS,STD,,,,
2457002.307224,10.508,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.009,18.614,2457002.30786,DY PEG,VVS,STD,,,,
2457002.307434,10.524,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.004,18.622,2457002.30807,DY PEG,VVS,STD,,,,
2457002.307644,10.504,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.011,18.618,2457002.30828,DY PEG,VVS,STD,,,,
2457002.307864,10.512,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.011,18.626,2457002.30850,DY PEG,VVS,STD,,,,
2457002.308074,10.510,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.012,18.621,2457002.30871,DY PEG,VVS,STD,,,,
2457002.308274,10.524,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.006,18.623,2457002.30891,DY PEG,VVS,STD,,,,
2457002.308484,10.512,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.008,18.607,2457002.30912,DY PEG,VVS,STD,,,,
2457002.308704,10.521,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.018,18.624,2457002.30934,DY PEG,VVS,STD,,,,
2457002.308914,10.516,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.020,18.629,2457002.30955,DY PEG,VVS,STD,,,,
2457002.309124,10.524,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.021,18.623,2457002.30976,DY PEG,VVS,STD,,,,
2457002.309344,10.528,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.027,18.645,2457002.30998,DY PEG,VVS,STD,,,,
2457002.309554,10.535,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.022,18.639,2457002.31019,DY PEG,VVS,STD,,,,
2457002.309764,10.545,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.041,18.659,2457002.31040,DY PEG,VVS,STD,,,,
2457002.309964,10.525,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.031,18.635,2457002.31060,DY PEG,VVS,STD,,,,
2457002.310184,10.535,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.020,18.637,2457002.31082,DY PEG,VVS,STD,,,,
2457002.310394,10.532,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.023,18.625,2457002.31103,DY PEG,VVS,STD,,,,
2457002.310604,10.527,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.62,Z,19.022,18.635,2457002.31124,DY PEG,VVS,STD,,,,
2457002.310814,10.535,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.63,Z,19.019,18.622,2457002.31145,DY PEG,VVS,STD,,,,
2457002.311034,10.542,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.63,Z,19.032,18.639,2457002.31167,DY PEG,VVS,STD,,,,
2457002.311244,10.534,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.63,Z,19.056,18.662,2457002.31188,DY PEG,VVS,STD,,,,
2457002.311454,10.553,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.63,Z,19.042,18.658,2457002.31209,DY PEG,VVS,STD,,,,
2457002.311674,10.538,0.007,,V,DUBF,,000-BJR-292,000-BJR-294,13734CWH,STANDARD MAG: C = 12.435  K = 12.041,0,1.63,Z,19.050,18.665,2457002.31231,DY PEG,VVS,STD,,,,
